,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
4887,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4888,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4889,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4890,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4891,1911563,U07.1,Emergency use of U07.1,1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4892,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4893,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4894,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4895,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4896,1344378,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),735386008,True,True,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4897,1344379,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),735386008,True,True,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4898,1344378,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure,735386008,True,True,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4899,1344379,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure,735386008,True,True,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4900,1911563,U07.1,Emergency use of U07.1,1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV (novel coronavirus),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),999000041000000102,Fully defined,Acute respiratory failure
4901,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV (novel coronavirus),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),999000041000000102,Fully defined,Acute respiratory failure
4902,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV (novel coronavirus),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),999000041000000102,Fully defined,Acute respiratory failure
4903,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV (novel coronavirus),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),999000041000000102,Fully defined,Acute respiratory failure
4904,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV (novel coronavirus),870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),999000041000000102,Fully defined,Acute respiratory failure
4905,1911563,U07.1,Emergency use of U07.1,1,Acute hypoxemic respiratory failure due to disease caused by 2019 novel coronavirus,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4906,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by 2019 novel coronavirus,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4907,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to disease caused by 2019 novel coronavirus,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4908,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to disease caused by 2019 novel coronavirus,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4909,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by 2019 novel coronavirus,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4910,1492734,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute respiratory failure requiring reintubation following extubation (disorder),718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4911,1492735,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute respiratory failure requiring reintubation following extubation (disorder),718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4912,1492736,J96.09,Acute respiratory failure Type unspecified,3,Acute respiratory failure requiring reintubation following extubation (disorder),718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4913,151,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),101301000119106,True,True,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),900000000000207008,Fully defined,Acute respiratory failure
4914,152,G47.3,Sleep apnoea,1,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),101301000119106,True,True,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),900000000000207008,Fully defined,Acute respiratory failure
4915,1392224,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4916,1392225,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4917,1392226,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4918,1392227,J96.11,Chronic respiratory failure Type II [hypercapnic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4919,1911563,U07.1,Emergency use of U07.1,1,Acute hypoxemic respiratory failure due to disease caused by SARS-CoV-2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4920,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by SARS-CoV-2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4921,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to disease caused by SARS-CoV-2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4922,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to disease caused by SARS-CoV-2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4923,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by SARS-CoV-2,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4924,1911563,U07.1,Emergency use of U07.1,1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4925,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4926,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4927,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4928,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to disease caused by 2019-nCoV,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4929,151,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypercapnic respiratory failure due to obstructive sleep apnoea,101301000119106,True,True,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),900000000000207008,Fully defined,Acute respiratory failure
4930,152,G47.3,Sleep apnoea,1,Acute hypercapnic respiratory failure due to obstructive sleep apnoea,101301000119106,True,True,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),900000000000207008,Fully defined,Acute respiratory failure
4931,1492734,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute respiratory failure requiring reintubation following extubation,718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4932,1492735,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute respiratory failure requiring reintubation following extubation,718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4933,1492736,J96.09,Acute respiratory failure Type unspecified,3,Acute respiratory failure requiring reintubation following extubation,718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4934,151,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypercapnic respiratory failure due to obstructive sleep apnea,101301000119106,True,True,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),900000000000207008,Fully defined,Acute respiratory failure
4935,152,G47.3,Sleep apnoea,1,Acute hypercapnic respiratory failure due to obstructive sleep apnea,101301000119106,True,True,Acute hypercapnic respiratory failure due to obstructive sleep apnea (disorder),900000000000207008,Fully defined,Acute respiratory failure
4936,1492734,J96.00,Acute respiratory failure Type I [hypoxic],1,Post extubation acute respiratory failure requiring reintubation,718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4937,1492735,J96.01,Acute respiratory failure Type II [hypercapnic],2,Post extubation acute respiratory failure requiring reintubation,718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4938,1492736,J96.09,Acute respiratory failure Type unspecified,3,Post extubation acute respiratory failure requiring reintubation,718089001,True,True,Acute respiratory failure requiring reintubation following extubation (disorder),900000000000207008,Fully defined,Acute respiratory failure
4939,1392224,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure,20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4940,1392225,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure,20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4941,1392226,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure,20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4942,1392227,J96.11,Chronic respiratory failure Type II [hypercapnic],1,Acute on chronic hypoxemic and hypercapnic respiratory failure,20091000175107,True,True,Acute on chronic hypoxemic and hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4943,431918,,No target,1,History of acute hypercapnic respiratory failure (situation),850881000000108,True,True,History of acute hypercapnic respiratory failure (situation),999000011000000103,Primitive,Acute respiratory failure
4944,431917,,No target,1,History of acute hypoxaemic respiratory failure (situation),850841000000100,True,True,History of acute hypoxaemic respiratory failure (situation),999000011000000103,Primitive,Acute respiratory failure
4945,1492728,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute respiratory failure requiring reintubation (disorder),397767007,True,True,Acute respiratory failure requiring reintubation (disorder),900000000000207008,Primitive,Acute respiratory failure
4946,1492729,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute respiratory failure requiring reintubation (disorder),397767007,True,True,Acute respiratory failure requiring reintubation (disorder),900000000000207008,Primitive,Acute respiratory failure
4947,1492730,J96.09,Acute respiratory failure Type unspecified,3,Acute respiratory failure requiring reintubation (disorder),397767007,True,True,Acute respiratory failure requiring reintubation (disorder),900000000000207008,Primitive,Acute respiratory failure
4948,417301,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute-on-chronic hypercapnic respiratory failure (disorder),7361000175106,True,True,Acute-on-chronic hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4949,417302,J96.11,Chronic respiratory failure Type II [hypercapnic],1,Acute-on-chronic hypercapnic respiratory failure (disorder),7361000175106,True,True,Acute-on-chronic hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4950,3742,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute-on-chronic hypoxemic respiratory failure (disorder),10672271000119100,True,True,Acute-on-chronic hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4951,3743,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute-on-chronic hypoxemic respiratory failure (disorder),10672271000119100,True,True,Acute-on-chronic hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4952,1344378,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic and hypercapnic respiratory failure,735386008,True,True,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4953,1344379,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypoxemic and hypercapnic respiratory failure,735386008,True,True,Acute hypoxemic respiratory failure co-occurrent with acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4954,1911563,U07.1,Emergency use of U07.1,1,Acute hypoxemic respiratory failure due to COVID-19,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4955,1911564,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to COVID-19,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4956,1911565,B97.2,Coronavirus as the cause of diseases classified to other chapters,1,Acute hypoxemic respiratory failure due to COVID-19,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4957,1911561,U07.2,Emergency use of U07.2,1,Acute hypoxemic respiratory failure due to COVID-19,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4958,1911562,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure due to COVID-19,870590002,True,True,Acute hypoxemic respiratory failure due to disease caused by severe acute respiratory syndrome coronavirus 2 (disorder),900000000000207008,Fully defined,Acute respiratory failure
4959,417301,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute on chronic hypercapnic respiratory failure,7361000175106,True,True,Acute-on-chronic hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4960,417302,J96.11,Chronic respiratory failure Type II [hypercapnic],1,Acute on chronic hypercapnic respiratory failure,7361000175106,True,True,Acute-on-chronic hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4961,406989,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypercapnic respiratory failure (disorder),709110009,True,True,Acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4962,431918,,No target,1,History of acute hypercapnic respiratory failure,850881000000108,True,True,History of acute hypercapnic respiratory failure (situation),999000011000000103,Primitive,Acute respiratory failure
4963,417301,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute-on-chronic hypercapnic respiratory failure,7361000175106,True,True,Acute-on-chronic hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4964,417302,J96.11,Chronic respiratory failure Type II [hypercapnic],1,Acute-on-chronic hypercapnic respiratory failure,7361000175106,True,True,Acute-on-chronic hypercapnic respiratory failure (disorder),900000000000207008,Primitive,Acute respiratory failure
4965,1492728,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute respiratory failure requiring reintubation,397767007,True,True,Acute respiratory failure requiring reintubation (disorder),900000000000207008,Primitive,Acute respiratory failure
4966,1492729,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute respiratory failure requiring reintubation,397767007,True,True,Acute respiratory failure requiring reintubation (disorder),900000000000207008,Primitive,Acute respiratory failure
4967,1492730,J96.09,Acute respiratory failure Type unspecified,3,Acute respiratory failure requiring reintubation,397767007,True,True,Acute respiratory failure requiring reintubation (disorder),900000000000207008,Primitive,Acute respiratory failure
4968,1847481,Z87.0,Personal history of diseases of the respiratory system,1,History of acute respiratory failure (situation),16775141000119108,True,True,History of acute respiratory failure (situation),900000000000207008,Fully defined,Acute respiratory failure
4969,431917,,No target,1,History of acute hypoxaemic respiratory failure,850841000000100,True,True,History of acute hypoxaemic respiratory failure (situation),999000011000000103,Primitive,Acute respiratory failure
4970,1493116,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute-on-chronic respiratory failure (disorder),67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4971,1493117,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute-on-chronic respiratory failure (disorder),67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4972,1493118,J96.09,Acute respiratory failure Type unspecified,3,Acute-on-chronic respiratory failure (disorder),67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4973,1493119,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute-on-chronic respiratory failure (disorder),67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4974,1493120,J96.11,Chronic respiratory failure Type II [hypercapnic],2,Acute-on-chronic respiratory failure (disorder),67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4975,1493121,J96.19,Chronic respiratory failure Type unspecified,3,Acute-on-chronic respiratory failure (disorder),67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4976,3742,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute-on-chronic hypoxemic respiratory failure,10672271000119100,True,True,Acute-on-chronic hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4977,3743,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute-on-chronic hypoxemic respiratory failure,10672271000119100,True,True,Acute-on-chronic hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4978,3742,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute on chronic hypoxemic respiratory failure,10672271000119100,True,True,Acute-on-chronic hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4979,3743,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute on chronic hypoxemic respiratory failure,10672271000119100,True,True,Acute-on-chronic hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4980,406993,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure (disorder),709111008,True,True,Acute hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4981,431918,,No target,1,History of acute type II respiratory failure,850881000000108,True,True,History of acute hypercapnic respiratory failure (situation),999000011000000103,Primitive,Acute respiratory failure
4982,431917,,No target,1,History of acute type I respiratory failure,850841000000100,True,True,History of acute hypoxaemic respiratory failure (situation),999000011000000103,Primitive,Acute respiratory failure
4983,406989,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute hypercapnic respiratory failure,709110009,True,True,Acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4984,1847481,Z87.0,Personal history of diseases of the respiratory system,1,History of acute respiratory failure,16775141000119108,True,True,History of acute respiratory failure (situation),900000000000207008,Fully defined,Acute respiratory failure
4985,1492603,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute respiratory failure (disorder),65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4986,1492604,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute respiratory failure (disorder),65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4987,1492605,J96.09,Acute respiratory failure Type unspecified,3,Acute respiratory failure (disorder),65710008,True,True,Acute respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4988,1493116,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute-on-chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4989,1493117,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute-on-chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4990,1493118,J96.09,Acute respiratory failure Type unspecified,3,Acute-on-chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4991,1493119,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute-on-chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4992,1493120,J96.11,Chronic respiratory failure Type II [hypercapnic],2,Acute-on-chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4993,1493121,J96.19,Chronic respiratory failure Type unspecified,3,Acute-on-chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4994,1493116,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute on chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4995,1493117,J96.01,Acute respiratory failure Type II [hypercapnic],2,Acute on chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4996,1493118,J96.09,Acute respiratory failure Type unspecified,3,Acute on chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4997,1493119,J96.10,Chronic respiratory failure Type I [hypoxic],1,Acute on chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4998,1493120,J96.11,Chronic respiratory failure Type II [hypercapnic],2,Acute on chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
4999,1493121,J96.19,Chronic respiratory failure Type unspecified,3,Acute on chronic respiratory failure,67905004,True,True,Acute-on-chronic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5000,406993,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute hypoxemic respiratory failure,709111008,True,True,Acute hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5001,406989,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute type II respiratory failure,709110009,True,True,Acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5002,406989,J96.01,Acute respiratory failure Type II [hypercapnic],1,Acute type 2 respiratory failure,709110009,True,True,Acute hypercapnic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
5003,406993,J96.00,Acute respiratory failure Type I [hypoxic],1,Acute type I respiratory failure,709111008,True,True,Acute hypoxemic respiratory failure (disorder),900000000000207008,Fully defined,Acute respiratory failure
