,id,source_code,source_description,mapPriority,term,target_code,active,conceptActive,target_description,module,definitionStatus,concept
5543,120689,N73.0,Acute parametritis and pelvic cellulitis,4,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5544,120690,N83.8,"Other noninflammatory disorders of ovary, fallopian tube and broad ligament",5,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5545,120691,N83.9,"Noninflammatory disorder of ovary, fallopian tube and broad ligament, unspecified",6,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5546,120692,A18.1,Tuberculosis of genitourinary system,1,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5547,120693,N74.1,Female tuberculous pelvic inflammatory disease,1,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5548,120694,N74.1,Female tuberculous pelvic inflammatory disease,1,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5549,120695,A18.1,Tuberculosis of genitourinary system,1,Disorder of broad ligament,237062006,True,True,Disorder of broad ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5550,371888,M23.5,Chronic instability of knee,1,Disorder of ligament,60492000,True,True,Disorder of ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5551,371889,M23.8,Other internal derangements of knee,2,Disorder of ligament,60492000,True,True,Disorder of ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5552,371890,M35.7,Hypermobility syndrome,3,Disorder of ligament,60492000,True,True,Disorder of ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5553,371891,M23.6,Other spontaneous disruption of ligament(s) of knee,4,Disorder of ligament,60492000,True,True,Disorder of ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5554,371892,M24.2,Disorder of ligament,5,Disorder of ligament,60492000,True,True,Disorder of ligament (disorder),900000000000207008,Fully defined,Disorder of ligament
5555,,,,,Excision of patella and reconstruction of patellofemoral joint for recurrent dislocation (procedure),438562002,True,True,Excision of patella and reconstruction of patellofemoral joint for recurrent dislocation (procedure),900000000000207008,Primitive,Recurrent dislocation of patella
5556,,,,,Excision of patella and reconstruction of patellofemoral joint for recurrent dislocation,438562002,True,True,Excision of patella and reconstruction of patellofemoral joint for recurrent dislocation (procedure),900000000000207008,Primitive,Recurrent dislocation of patella
5557,,,,,Repair of recurrent dislocation of patella (procedure),36884001,True,True,Repair of recurrent dislocation of patella (procedure),900000000000207008,Primitive,Recurrent dislocation of patella
5558,,,,,Repair of recurrent dislocation of patella,36884001,True,True,Repair of recurrent dislocation of patella (procedure),900000000000207008,Primitive,Recurrent dislocation of patella
5559,68569,M22.0,Recurrent dislocation of patella,1,Recurrent dislocation of the patella,202246002,True,True,Recurrent dislocation of the patellofemoral joint (disorder),900000000000207008,Fully defined,Recurrent dislocation of patella
5560,,,,,Closed reduction of fracture of patella without internal fixation (procedure),699155000,True,True,Closed reduction of fracture of patella without internal fixation (procedure),900000000000207008,Fully defined,Fracture of patella closed
5561,,,,,Closed reduction of fracture of patella with internal fixation (procedure),699175009,True,True,Closed reduction of fracture of patella with internal fixation (procedure),900000000000207008,Fully defined,Fracture of patella closed
5562,,,,,Closed reduction of fracture of patella without internal fixation,699155000,True,True,Closed reduction of fracture of patella without internal fixation (procedure),900000000000207008,Fully defined,Fracture of patella closed
5563,,,,,Closed reduction of fracture of patella with internal fixation,699175009,True,True,Closed reduction of fracture of patella with internal fixation (procedure),900000000000207008,Fully defined,Fracture of patella closed
5564,316590,S82.00,Fracture of patella closed,1,Closed osteochondral fracture of patella (disorder),428020005,True,True,Closed osteochondral fracture of patella (disorder),900000000000207008,Primitive,Fracture of patella closed
5565,316590,S82.00,Fracture of patella closed,1,Closed osteochondral fracture of patella,428020005,True,True,Closed osteochondral fracture of patella (disorder),900000000000207008,Primitive,Fracture of patella closed
5566,426805,S82.00,Fracture of patella closed,1,Closed fracture of patella (disorder),80756009,True,True,Closed fracture of patella (disorder),900000000000207008,Fully defined,Fracture of patella closed
5567,426805,S82.00,Fracture of patella closed,1,Closed fracture of patella,80756009,True,True,Closed fracture of patella (disorder),900000000000207008,Fully defined,Fracture of patella closed
5568,123769,S82.10,Fracture of upper end of tibia closed,1,Closed fracture of upper end of tibia (disorder),23900009,True,True,Closed fracture of upper end of tibia (disorder),900000000000207008,Fully defined,Fracture of upper end of tibia closed
5569,11151,S82.10,Fracture of upper end of tibia closed,1,Closed fracture of upper end of tibia AND fibula,111644004,True,True,Closed fracture of upper end of lower leg (disorder),900000000000207008,Fully defined,Fracture of upper end of tibia closed
5570,123769,S82.10,Fracture of upper end of tibia closed,1,Closed fracture of upper end of tibia,23900009,True,True,Closed fracture of upper end of tibia (disorder),900000000000207008,Fully defined,Fracture of upper end of tibia closed
5571,375462,Q68.2,Congenital deformity of knee,1,Congenital deformity of knee joint (disorder),61293001,True,True,Congenital deformity of knee joint (disorder),900000000000207008,Fully defined,Congenital deformity of knee
5572,1844597,Q74.1,Congenital malformation of knee,1,Congenital varus deformity of right knee,1078371000119109,True,True,Congenital genu varum of right knee (disorder),900000000000207008,Fully defined,Congenital deformity of knee
5573,1844497,Q74.1,Congenital malformation of knee,1,Congenital varus deformity of left knee,1078361000119103,True,True,Congenital genu varum of left knee (disorder),900000000000207008,Fully defined,Congenital deformity of knee
5574,437643,Q74.1,Congenital malformation of knee,1,Congenital valgus deformity of knee,89689008,True,True,Congenital genu valgum (disorder),900000000000207008,Fully defined,Congenital deformity of knee
5575,425406,Q74.1,Congenital malformation of knee,1,Congenital varus deformity of knee,79168008,True,True,Congenital genu varum (disorder),900000000000207008,Fully defined,Congenital deformity of knee
5576,375462,Q68.2,Congenital deformity of knee,1,Congenital deformity of knee joint,61293001,True,True,Congenital deformity of knee joint (disorder),900000000000207008,Fully defined,Congenital deformity of knee
5577,2018343,S83.1,Dislocation of knee,1,Open traumatic dislocation of right knee joint (disorder),11782681000119109,True,True,Open traumatic dislocation of right knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5578,2018351,S83.1,Dislocation of knee,1,Open traumatic dislocation of left knee joint (disorder),11782721000119103,True,True,Open traumatic dislocation of left knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5579,2016864,S83.1,Dislocation of knee,1,Closed traumatic lateral dislocation of right knee joint,11860921000119100,True,True,Closed traumatic lateral dislocation of right knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5580,2016866,S83.1,Dislocation of knee,1,Closed traumatic anterior dislocation of left knee joint,11782241000119102,True,True,Closed traumatic anterior dislocation of left knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5581,2016874,S83.1,Dislocation of knee,1,Closed traumatic lateral dislocation of left knee joint,11860961000119105,True,True,Closed traumatic lateral dislocation of left knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5582,2016862,S83.1,Dislocation of knee,1,Closed traumatic medial dislocation of right knee joint,11728671000119100,True,True,Closed traumatic medial dislocation of right knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5583,2016876,S83.1,Dislocation of knee,1,Closed traumatic medial dislocation of left knee joint,11861001000119102,True,True,Closed traumatic medial dislocation of left knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5584,264551,S83.1,Dislocation of knee,1,Closed traumatic dislocation of knee joint (disorder),35106007,True,True,Closed traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5585,1902226,Q68.2,Congenital deformity of knee,1,Congenital dislocation of bilateral knees (disorder),840481003,True,True,Congenital dislocation of bilateral knees (disorder),900000000000207008,Fully defined,Dislocation of knee
5586,,,,,Open reduction of congenital dislocation of the knee,180118003,True,True,Open reduction of congenital dislocation of the knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5587,80013,S82.10,Fracture of upper end of tibia closed,1,Closed fracture dislocation of knee joint (disorder),209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5588,80014,S82.70,Multiple fractures of lower leg closed,2,Closed fracture dislocation of knee joint (disorder),209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5589,80015,S82.00,Fracture of patella closed,3,Closed fracture dislocation of knee joint (disorder),209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5590,80016,S82.80,Fractures of other parts of lower leg closed,4,Closed fracture dislocation of knee joint (disorder),209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5591,,,,,Closed reduction of dislocation of knee (procedure),840357006,True,True,Closed reduction of dislocation of knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5592,73274,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee grade III (disorder),205066006,True,True,Congenital dislocation of knee grade III (disorder),900000000000207008,Primitive,Dislocation of knee
5593,26592,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee with genu recurvatum,15453007,True,True,Congenital dislocation of knee with genu recurvatum (disorder),900000000000207008,Primitive,Dislocation of knee
5594,1244265,S82.81,Fractures of other parts of lower leg open,1,Open fracture dislocation of knee joint (disorder),209341009,True,True,Open fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5595,73273,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee grade II (disorder),205065005,True,True,Congenital dislocation of knee grade II (disorder),900000000000207008,Primitive,Dislocation of knee
5596,68502,M24.3,"Pathological dislocation and subluxation of joint, not elsewhere classified",1,Pathological dislocation of knee joint (disorder),202190001,True,True,Pathological dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5597,73272,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee grade I (disorder),205064009,True,True,Congenital dislocation of knee grade I (disorder),900000000000207008,Primitive,Dislocation of knee
5598,,,,,Open reduction of dislocation of knee (procedure),31951004,True,True,Open reduction of dislocation of knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5599,,,,,Reduction of closed knee dislocation (procedure),31315002,True,True,Reduction of closed knee dislocation (procedure),900000000000207008,Fully defined,Dislocation of knee
5600,2016881,S83.1,Dislocation of knee,1,Closed traumatic dislocation of right knee joint,11782361000119107,True,True,Closed traumatic dislocation of right knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5601,2016879,S83.1,Dislocation of knee,1,Closed traumatic dislocation of left knee joint,11782401000119103,True,True,Closed traumatic dislocation of left knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5602,2018343,S83.1,Dislocation of knee,1,Open traumatic dislocation of right knee joint,11782681000119109,True,True,Open traumatic dislocation of right knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5603,367536,M22.0,Recurrent dislocation of patella,1,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5604,367537,Q68.2,Congenital deformity of knee,2,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5605,367538,M24.2,Disorder of ligament,3,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5606,367539,M22.1,Recurrent subluxation of patella,4,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5607,367540,M24.4,Recurrent dislocation and subluxation of joint,5,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5608,367541,S83.0,Dislocation of patella,6,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5609,367542,S83.1,Dislocation of knee,7,Traumatic dislocation of knee joint (disorder),58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5610,2018351,S83.1,Dislocation of knee,1,Open traumatic dislocation of left knee joint,11782721000119103,True,True,Open traumatic dislocation of left knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5611,1493080,T12.X1,"Fracture of lower limb, level unspecified  open",1,Fracture dislocation of knee joint (disorder),263089009,True,True,Fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5612,1490375,T12.X0,"Fracture of lower limb, level unspecified  closed",2,Fracture dislocation of knee joint (disorder),263089009,True,True,Fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5613,,,,,Reduction of dislocation of knee (procedure),430873001,True,True,Reduction of dislocation of knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5614,264551,S83.1,Dislocation of knee,1,Closed traumatic dislocation of knee joint,35106007,True,True,Closed traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5615,368776,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee (disorder),59068006,True,True,Congenital dislocation of knee (disorder),900000000000207008,Fully defined,Dislocation of knee
5616,1902226,Q68.2,Congenital deformity of knee,1,Congenital dislocation of bilateral knees,840481003,True,True,Congenital dislocation of bilateral knees (disorder),900000000000207008,Fully defined,Dislocation of knee
5617,80013,S82.10,Fracture of upper end of tibia closed,1,Closed fracture dislocation of knee joint,209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5618,80014,S82.70,Multiple fractures of lower leg closed,2,Closed fracture dislocation of knee joint,209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5619,80015,S82.00,Fracture of patella closed,3,Closed fracture dislocation of knee joint,209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5620,80016,S82.80,Fractures of other parts of lower leg closed,4,Closed fracture dislocation of knee joint,209340005,True,True,Closed fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5621,73274,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee grade III,205066006,True,True,Congenital dislocation of knee grade III (disorder),900000000000207008,Primitive,Dislocation of knee
5622,68568,M24.4,Recurrent dislocation and subluxation of joint,1,Recurrent dislocation of knee (disorder),202245003,True,True,Recurrent dislocation of knee (disorder),900000000000207008,Fully defined,Dislocation of knee
5623,1244265,S82.81,Fractures of other parts of lower leg open,1,Open fracture dislocation of knee joint,209341009,True,True,Open fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5624,,,,,Closed reduction of dislocation of knee,840357006,True,True,Closed reduction of dislocation of knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5625,73273,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee grade II,205065005,True,True,Congenital dislocation of knee grade II (disorder),900000000000207008,Primitive,Dislocation of knee
5626,68502,M24.3,"Pathological dislocation and subluxation of joint, not elsewhere classified",1,Pathological dislocation of knee joint,202190001,True,True,Pathological dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5627,73272,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee grade I,205064009,True,True,Congenital dislocation of knee grade I (disorder),900000000000207008,Primitive,Dislocation of knee
5628,,,,,Open reduction of dislocation of knee,31951004,True,True,Open reduction of dislocation of knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5629,1902226,Q68.2,Congenital deformity of knee,1,Congenital dislocation of both knees,840481003,True,True,Congenital dislocation of bilateral knees (disorder),900000000000207008,Fully defined,Dislocation of knee
5630,,,,,Reduction of closed knee dislocation,31315002,True,True,Reduction of closed knee dislocation (procedure),900000000000207008,Fully defined,Dislocation of knee
5631,1911495,S83.1,Dislocation of knee,1,Dislocation of knee joint (disorder),157266009,True,True,Dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5632,26587,S83.1,Dislocation of knee,1,Open dislocation of knee (disorder),1544005,True,True,Open dislocation of knee (disorder),900000000000207008,Fully defined,Dislocation of knee
5633,367536,M22.0,Recurrent dislocation of patella,1,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5634,367537,Q68.2,Congenital deformity of knee,2,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5635,367538,M24.2,Disorder of ligament,3,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5636,367539,M22.1,Recurrent subluxation of patella,4,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5637,367540,M24.4,Recurrent dislocation and subluxation of joint,5,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5638,367541,S83.0,Dislocation of patella,6,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5639,367542,S83.1,Dislocation of knee,7,Traumatic dislocation of knee joint,58320001,True,True,Traumatic dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5640,1493080,T12.X1,"Fracture of lower limb, level unspecified  open",1,Fracture dislocation of knee joint,263089009,True,True,Fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5641,1490375,T12.X0,"Fracture of lower limb, level unspecified  closed",2,Fracture dislocation of knee joint,263089009,True,True,Fracture dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5642,,,,,Reduction of dislocation of knee,430873001,True,True,Reduction of dislocation of knee (procedure),900000000000207008,Fully defined,Dislocation of knee
5643,368776,Q68.2,Congenital deformity of knee,1,Congenital dislocation of knee,59068006,True,True,Congenital dislocation of knee (disorder),900000000000207008,Fully defined,Dislocation of knee
5644,68568,M24.4,Recurrent dislocation and subluxation of joint,1,Recurrent dislocation of knee,202245003,True,True,Recurrent dislocation of knee (disorder),900000000000207008,Fully defined,Dislocation of knee
5645,1911495,S83.1,Dislocation of knee,1,Dislocation of knee joint,157266009,True,True,Dislocation of knee joint (disorder),900000000000207008,Fully defined,Dislocation of knee
5646,26587,S83.1,Dislocation of knee,1,Open dislocation of knee,1544005,True,True,Open dislocation of knee (disorder),900000000000207008,Fully defined,Dislocation of knee
5647,,,,,Closed reduction of fracture of calcaneus with internal fixation (procedure),699174008,True,True,Closed reduction of fracture of calcaneus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of calcaneus closed
5648,,,,,Closed reduction of fracture of calcaneus with internal fixation,699174008,True,True,Closed reduction of fracture of calcaneus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of calcaneus closed
5649,381650,S92.00,Fracture of calcaneus closed,1,Closed fracture of calcaneus (disorder),64665009,True,True,Closed fracture of calcaneus (disorder),900000000000207008,Fully defined,Fracture of calcaneus closed
5650,381650,S92.00,Fracture of calcaneus closed,1,Closed fracture of calcaneus,64665009,True,True,Closed fracture of calcaneus (disorder),900000000000207008,Fully defined,Fracture of calcaneus closed
5651,,,,,Open reduction of fracture of calcaneus without internal fixation (procedure),699169000,True,True,Open reduction of fracture of calcaneus without internal fixation (procedure),900000000000207008,Fully defined,Fracture of calcaneus open
5652,,,,,Open reduction of fracture of calcaneus with internal fixation (procedure),608788009,True,True,Open reduction of fracture of calcaneus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of calcaneus open
5653,,,,,Open reduction of fracture of calcaneus without internal fixation,699169000,True,True,Open reduction of fracture of calcaneus without internal fixation (procedure),900000000000207008,Fully defined,Fracture of calcaneus open
5654,1243187,S92.01,Fracture of calcaneus open,1,Open tongue-type intra-articular fracture of calcaneus (disorder),428018007,True,True,Open tongue-type intra-articular fracture of calcaneus (disorder),900000000000207008,Primitive,Fracture of calcaneus open
5655,,,,,Open reduction of fracture of calcaneus with internal fixation,608788009,True,True,Open reduction of fracture of calcaneus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of calcaneus open
5656,1243187,S92.01,Fracture of calcaneus open,1,Open tongue-type intra-articular fracture of calcaneus,428018007,True,True,Open tongue-type intra-articular fracture of calcaneus (disorder),900000000000207008,Primitive,Fracture of calcaneus open
5657,,,,,Debridement of open fracture of calcaneus (procedure),449460001,True,True,Debridement of open fracture of calcaneus (procedure),900000000000207008,Fully defined,Fracture of calcaneus open
5658,1337510,S92.01,Fracture of calcaneus open,1,Open fracture of left calcaneus (disorder),735201003,True,True,Open fracture of left calcaneus (disorder),900000000000207008,Fully defined,Fracture of calcaneus open
5659,,,,,Debridement of open fracture of calcaneus,449460001,True,True,Debridement of open fracture of calcaneus (procedure),900000000000207008,Fully defined,Fracture of calcaneus open
5660,1243089,S92.01,Fracture of calcaneus open,1,Open fracture of calcaneus (disorder),24948002,True,True,Open fracture of calcaneus (disorder),900000000000207008,Fully defined,Fracture of calcaneus open
5661,1337510,S92.01,Fracture of calcaneus open,1,Open fracture of left calcaneus,735201003,True,True,Open fracture of left calcaneus (disorder),900000000000207008,Fully defined,Fracture of calcaneus open
5662,1243089,S92.01,Fracture of calcaneus open,1,Open fracture of calcaneus,24948002,True,True,Open fracture of calcaneus (disorder),900000000000207008,Fully defined,Fracture of calcaneus open
5663,,,,,Manual reduction of closed fracture of talus with percutaneous pinning (procedure),10311005,True,True,Manual reduction of closed fracture of talus with percutaneous pinning (procedure),900000000000207008,Fully defined,Fracture of talus closed
5664,,,,,Reduction of closed talus fracture with manipulation and percutaneous pinning,10311005,True,True,Manual reduction of closed fracture of talus with percutaneous pinning (procedure),900000000000207008,Fully defined,Fracture of talus closed
5665,,,,,Closed reduction of fracture of talus with internal fixation (procedure),699173002,True,True,Closed reduction of fracture of talus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of talus closed
5666,,,,,Manual reduction of closed fracture of talus with percutaneous pinning,10311005,True,True,Manual reduction of closed fracture of talus with percutaneous pinning (procedure),900000000000207008,Fully defined,Fracture of talus closed
5667,,,,,Closed reduction of fracture of talus with internal fixation,699173002,True,True,Closed reduction of fracture of talus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of talus closed
5668,,,,,Manual reduction of closed fracture of talus (procedure),19573006,True,True,Manual reduction of closed fracture of talus (procedure),900000000000207008,Fully defined,Fracture of talus closed
5669,,,,,Reduction of closed talus fracture with manipulation,19573006,True,True,Manual reduction of closed fracture of talus (procedure),900000000000207008,Fully defined,Fracture of talus closed
5670,,,,,Manual reduction of closed fracture of talus,19573006,True,True,Manual reduction of closed fracture of talus (procedure),900000000000207008,Fully defined,Fracture of talus closed
5671,425728,S92.10,Fracture of talus closed,1,Closed fracture of talus (disorder),79626009,True,True,Closed fracture of talus (disorder),900000000000207008,Fully defined,Fracture of talus closed
5672,425728,S92.10,Fracture of talus closed,1,Closed fracture of talus,79626009,True,True,Closed fracture of talus (disorder),900000000000207008,Fully defined,Fracture of talus closed
5673,,,,,Open reduction of fracture of talus without internal fixation (procedure),699168008,True,True,Open reduction of fracture of talus without internal fixation (procedure),900000000000207008,Fully defined,Fracture of talus open
5674,,,,,Open reduction of fracture of talus with internal fixation (procedure),608803007,True,True,Open reduction of fracture of talus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of talus open
5675,,,,,Open reduction of fracture of talus without internal fixation,699168008,True,True,Open reduction of fracture of talus without internal fixation (procedure),900000000000207008,Fully defined,Fracture of talus open
5676,,,,,Open reduction of fracture of talus with internal fixation,608803007,True,True,Open reduction of fracture of talus with internal fixation (procedure),900000000000207008,Fully defined,Fracture of talus open
5677,1242457,S92.11,Fracture of talus open,1,Open fracture of talus (disorder),3381004,True,True,Open fracture of talus (disorder),900000000000207008,Fully defined,Fracture of talus open
5678,1242457,S92.11,Fracture of talus open,1,Open fracture of talus,3381004,True,True,Open fracture of talus (disorder),900000000000207008,Fully defined,Fracture of talus open
5679,,,,,Open reduction of fracture of metatarsal bone with internal fixation (procedure),608802002,True,True,Open reduction of fracture of metatarsal bone with internal fixation (procedure),900000000000207008,Fully defined,Fracture of metatarsal bone open
5680,,,,,Open reduction of fracture of metatarsal bone with internal fixation,608802002,True,True,Open reduction of fracture of metatarsal bone with internal fixation (procedure),900000000000207008,Fully defined,Fracture of metatarsal bone open
5681,404703,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of fourth metatarsal bone (disorder),704453001,True,True,Open fracture of metaphysis of fourth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5682,404706,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of second metatarsal bone (disorder),704456009,True,True,Open fracture of metaphysis of second metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5683,1900996,S92.31,Fracture of metatarsal bone open,1,Open fracture of fourth metatarsal bone of right foot (disorder),10825961000119101,True,True,Open fracture of fourth metatarsal bone of right foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5684,1901134,S92.31,Fracture of metatarsal bone open,1,Open fracture of third metatarsal bone of right foot (disorder),10833901000119103,True,True,Open fracture of third metatarsal bone of right foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5685,404704,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of fifth metatarsal bone (disorder),704454007,True,True,Open fracture of metaphysis of fifth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5686,404707,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of third metatarsal bone (disorder),704457000,True,True,Open fracture of metaphysis of third metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5687,404705,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of first metatarsal bone (disorder),704455008,True,True,Open fracture of metaphysis of first metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5688,,,,,Debridement of open fracture of metatarsal bone (procedure),448934004,True,True,Debridement of open fracture of metatarsal bone (procedure),900000000000207008,Fully defined,Fracture of metatarsal bone open
5689,404702,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of metatarsal bone (disorder),704452006,True,True,Open fracture of metaphysis of metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5690,364332,S92.21,Fracture of other tarsal bone(s) open,1,Open fracture of tarsal AND metatarsal bones (disorder),56128006,True,True,Open fracture of tarsal AND metatarsal bones (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5691,364333,S92.31,Fracture of metatarsal bone open,1,Open fracture of tarsal AND metatarsal bones (disorder),56128006,True,True,Open fracture of tarsal AND metatarsal bones (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5692,404703,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of fourth metatarsal bone,704453001,True,True,Open fracture of metaphysis of fourth metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5693,404706,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of second metatarsal bone,704456009,True,True,Open fracture of metaphysis of second metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5694,1900996,S92.31,Fracture of metatarsal bone open,1,Open fracture of fourth metatarsal bone of right foot,10825961000119101,True,True,Open fracture of fourth metatarsal bone of right foot (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
5695,404707,S92.31,Fracture of metatarsal bone open,1,Open fracture of metaphysis of third metatarsal bone,704457000,True,True,Open fracture of metaphysis of third metatarsal bone (disorder),900000000000207008,Fully defined,Fracture of metatarsal bone open
